    8 331
         171   204.807471832453     
    6.4280700000E-02    1.8255724977E-02    7.1324209558E-04    3.1059896550E-03   -1.5258980048E-03
    6.7595000000E-02    1.8199228676E-02    7.8733144557E-04    3.2046809575E-03   -1.5865746256E-03
    7.0945400000E-02    1.8075424946E-02    8.6299890721E-04    3.2975419196E-03   -1.6414008506E-03
    7.4333500000E-02    1.7896439633E-02    9.4027727945E-04    3.3849094075E-03   -1.6911961763E-03
    7.7761200000E-02    1.7671380025E-02    1.0184036750E-03    3.4665881016E-03   -1.7358690178E-03
    8.1230400000E-02    1.7409963219E-02    1.0974077503E-03    3.5429557076E-03   -1.7762234006E-03
    8.4742800000E-02    1.7119012120E-02    1.1765726428E-03    3.6138994886E-03   -1.8121950035E-03
    8.8300300000E-02    1.6806106181E-02    1.2559374170E-03    3.6798246195E-03   -1.8445286284E-03
    9.1904900000E-02    1.6476105268E-02    1.3348402733E-03    3.7406667227E-03   -1.8731611984E-03
    9.5558400000E-02    1.6134769870E-02    1.4133362456E-03    3.7968495306E-03   -1.8987568937E-03
    9.9262700000E-02    1.5785342080E-02    1.4908196423E-03    3.8483679265E-03   -1.9212439799E-03
    1.0302000000E-01    1.5432086588E-02    1.5673575380E-03    3.8956980947E-03   -1.9412002242E-03
    1.0683210000E-01    1.5077035854E-02    1.6423978166E-03    3.9389326720E-03   -1.9585442512E-03
    1.1070110000E-01    1.4723321658E-02    1.7160179638E-03    3.9786094301E-03   -1.9737763608E-03
    1.1462910000E-01    1.4372039021E-02    1.7877193313E-03    4.0148646757E-03   -1.9868132312E-03
    1.1861810000E-01    1.4025446109E-02    1.8575960918E-03    4.0482173811E-03   -1.9980928327E-03
    1.2267030000E-01    1.3683993166E-02    1.9252070630E-03    4.0787462376E-03   -2.0075308146E-03
    1.2678780000E-01    1.3349352726E-02    1.9906716858E-03    4.1068383602E-03   -2.0155009559E-03
    1.3097290000E-01    1.3021575198E-02    2.0536174529E-03    4.1324192278E-03   -2.0219088090E-03
    1.3522770000E-01    1.2701897736E-02    2.1141991715E-03    4.1557320259E-03   -2.0270633358E-03
    1.3955450000E-01    1.2390034323E-02    2.1721102417E-03    4.1766622670E-03   -2.0308569567E-03
    1.4395560000E-01    1.2086898761E-02    2.2275275878E-03    4.1954899191E-03   -2.0335433121E-03
    1.4843340000E-01    1.1792154216E-02    2.2801787174E-03    4.2121738239E-03   -2.0350150169E-03
    1.5299030000E-01    1.1506678020E-02    2.3302390221E-03    4.2270222899E-03   -2.0354977679E-03
    1.5762860000E-01    1.1230123165E-02    2.3774682619E-03    4.2399754216E-03   -2.0348997269E-03
    1.6235090000E-01    1.0963152445E-02    2.4220507594E-03    4.2512809463E-03   -2.0334190479E-03
    1.6715960000E-01    1.0705234581E-02    2.4637886954E-03    4.2608521007E-03   -2.0309628533E-03
    1.7205740000E-01    1.0456790488E-02    2.5028760194E-03    4.2689312170E-03   -2.0276906221E-03
    1.7704680000E-01    1.0217072218E-02    2.5391410188E-03    4.2753804525E-03   -2.0235006474E-03
    1.8213050000E-01    9.9862143130E-03    2.5727760034E-03    4.2802422153E-03   -2.0185263233E-03
    1.8731110000E-01    9.7633489976E-03    2.6036269223E-03    4.2831016625E-03   -2.0126923186E-03
    1.9259160000E-01    9.5485900318E-03    2.6318671138E-03    4.2838821860E-03   -2.0061421776E-03
    1.9797460000E-01    9.3412448043E-03    2.6573411763E-03    4.2824026696E-03   -1.9988108851E-03
    2.0346300000E-01    9.1416013396E-03    2.6802044524E-03    4.2789938228E-03   -1.9908083379E-03
    2.0905980000E-01    8.9492253936E-03    2.7003215963E-03    4.2737468445E-03   -1.9820533519E-03
    2.1476800000E-01    8.7646392271E-03    2.7178605346E-03    4.2670192672E-03   -1.9726352574E-03
    2.2059050000E-01    8.5875421007E-03    2.7327367514E-03    4.2587106254E-03   -1.9624865105E-03
    2.2653050000E-01    8.4180784176E-03    2.7451576683E-03    4.2488862241E-03   -1.9516830405E-03
    2.3259110000E-01    8.2553068056E-03    2.7550803721E-03    4.2373759538E-03   -1.9401359447E-03
    2.3877560000E-01    8.0989999614E-03    2.7627121945E-03    4.2244753920E-03   -1.9278870124E-03
    2.4508730000E-01    7.9483434127E-03    2.7680159583E-03    4.2101806763E-03   -1.9148648454E-03
    2.5152950000E-01    7.8032180629E-03    2.7711746334E-03    4.1947047190E-03   -1.9011577730E-03
    2.5810570000E-01    7.6628896242E-03    2.7721225131E-03    4.1781012320E-03   -1.8868064433E-03
    2.6481930000E-01    7.5275031554E-03    2.7710048334E-03    4.1608705985E-03   -1.8720032382E-03
    2.7167390000E-01    7.3967636031E-03    2.7677775363E-03    4.1431252393E-03   -1.8567976065E-03
    2.7867330000E-01    7.2710713250E-03    2.7626307195E-03    4.1249792633E-03   -1.8412729753E-03
    2.8582100000E-01    7.1502185880E-03    2.7555828614E-03    4.1058209523E-03   -1.8253951764E-03
    2.9312100000E-01    7.0343714255E-03    2.7468580976E-03    4.0850603318E-03   -1.8091927991E-03
    3.0057710000E-01    6.9227420326E-03    2.7364908625E-03    4.0621656630E-03   -1.7925863200E-03
    3.0819320000E-01    6.8150171615E-03    2.7246503726E-03    4.0373726883E-03   -1.7756046096E-03
    3.1597350000E-01    6.7105975920E-03    2.7113268497E-03    4.0107153464E-03   -1.7582233162E-03
    3.2392200000E-01    6.6094573876E-03    2.6966952645E-03    3.9823597554E-03   -1.7404922624E-03
    3.3204310000E-01    6.5109987509E-03    2.6807357520E-03    3.9522603596E-03   -1.7223948017E-03
    3.4034100000E-01    6.4150051645E-03    2.6635588832E-03    3.9206428101E-03   -1.7039163996E-03
    3.4882020000E-01    6.3206254710E-03    2.6451444920E-03    3.8874768091E-03   -1.6849547934E-03
    3.5748510000E-01    6.2281182700E-03    2.6256342551E-03    3.8527527882E-03   -1.6655392836E-03
    3.6634040000E-01    6.1375903844E-03    2.6049647923E-03    3.8159869098E-03   -1.6456721310E-03
    3.7539090000E-01    6.0488577799E-03    2.5831283110E-03    3.7773752041E-03   -1.6253588750E-03
    3.8464120000E-01    5.9609011449E-03    2.5599955137E-03    3.7369265200E-03   -1.6045824064E-03
    3.9409640000E-01    5.8734701728E-03    2.5356150615E-03    3.6945721560E-03   -1.5834606817E-03
    4.0376150000E-01    5.7863389303E-03    2.5099067644E-03    3.6498895209E-03   -1.5620854406E-03
    4.1364160000E-01    5.6998739827E-03    2.4829448896E-03    3.6028186271E-03   -1.5405003313E-03
    4.2374200000E-01    5.6132617721E-03    2.4547440762E-03    3.5536460175E-03   -1.5185918047E-03
    4.3406800000E-01    5.5256003276E-03    2.4253931146E-03    3.5029279424E-03   -1.4962528160E-03
    4.4462530000E-01    5.4366860745E-03    2.3948033059E-03    3.4506933087E-03   -1.4733773642E-03
    4.5541930000E-01    5.3470321202E-03    2.3629662269E-03    3.3973573869E-03   -1.4498356921E-03
    4.6645590000E-01    5.2556017349E-03    2.3298524425E-03    3.3427527542E-03   -1.4255405588E-03
    4.7774090000E-01    5.1614162987E-03    2.2956000496E-03    3.2861382557E-03   -1.4004800051E-03
    4.8928030000E-01    5.0638790574E-03    2.2602915065E-03    3.2271480553E-03   -1.3745054203E-03
    5.0108030000E-01    4.9633998012E-03    2.2240031175E-03    3.1658790326E-03   -1.3474836090E-03
    5.1314710000E-01    4.8607209854E-03    2.1864931329E-03    3.1010245517E-03   -1.3193298114E-03
    5.2548730000E-01    4.7567801475E-03    2.1475504921E-03    3.0318871796E-03   -1.2900093395E-03
    5.3810730000E-01    4.6516669523E-03    2.1067903061E-03    2.9591820158E-03   -1.2593267059E-03
    5.5101380000E-01    4.5457495278E-03    2.0640170007E-03    2.8841924103E-03   -1.2271769054E-03
    5.6421390000E-01    4.4384859326E-03    2.0192038493E-03    2.8072129674E-03   -1.1936606776E-03
    5.7771440000E-01    4.3288091373E-03    1.9726567967E-03    2.7271623603E-03   -1.1588584282E-03
    5.9152260000E-01    4.2156820396E-03    1.9245992320E-03    2.6426915048E-03   -1.1229296985E-03
    6.0564580000E-01    4.0967555954E-03    1.8752997844E-03    2.5537544863E-03   -1.0859203789E-03
    6.2009150000E-01    3.9694030168E-03    1.8247514165E-03    2.4618773069E-03   -1.0476947044E-03
    6.3486750000E-01    3.8333423623E-03    1.7728032960E-03    2.3680263706E-03   -1.0080306146E-03
    6.4998160000E-01    3.6897450707E-03    1.7190596605E-03    2.2711822392E-03   -9.6668940755E-04
    6.6544190000E-01    3.5415243555E-03    1.6631679382E-03    2.1713240785E-03   -9.2370602195E-04
    6.8125660000E-01    3.3903448426E-03    1.6048953454E-03    2.0687466949E-03   -8.7931401971E-04
    6.9743400000E-01    3.2366326273E-03    1.5445652113E-03    1.9628005814E-03   -8.3363743504E-04
    7.1398290000E-01    3.0789869045E-03    1.4826489318E-03    1.8526628209E-03   -7.8672450512E-04
    7.3091210000E-01    2.9149220377E-03    1.4198223037E-03    1.7381397834E-03   -7.3881682107E-04
    7.4823050000E-01    2.7445843027E-03    1.3561131972E-03    1.6216047772E-03   -6.9018732856E-04
    7.6594740000E-01    2.5696080725E-03    1.2912548040E-03    1.5060717423E-03   -6.4129430395E-04
    7.8407220000E-01    2.3893731083E-03    1.2250039043E-03    1.3916464198E-03   -5.9234796036E-04
    8.0261460000E-01    2.2045188285E-03    1.1576897466E-03    1.2781505712E-03   -5.4346703198E-04
    8.2158440000E-01    2.0179045971E-03    1.0894208092E-03    1.1659071698E-03   -4.9507687160E-04
    8.4099180000E-01    1.8289525736E-03    1.0203196421E-03    1.0548139752E-03   -4.4700189508E-04
    8.6084710000E-01    1.6387296500E-03    9.5062485242E-04    9.4700118027E-04   -3.9933875944E-04
    8.8116080000E-01    1.4521796309E-03    8.8046707412E-04    8.4350446222E-04   -3.5305651638E-04
    9.0194390000E-01    1.2718699093E-03    8.1016921708E-04    7.4391906704E-04   -3.0890860654E-04
    9.2320740000E-01    1.1001210778E-03    7.4007681434E-04    6.4877167644E-04   -2.6707941502E-04
    9.4496270000E-01    9.3924413515E-04    6.7085074211E-04    5.5817307334E-04   -2.2808119375E-04
    9.6722170000E-01    7.9000707866E-04    6.0327391525E-04    4.7492137569E-04   -1.9236405981E-04
    9.8999680000E-01    6.5413582926E-04    5.3787639477E-04    4.0063961799E-04   -1.5995421037E-04
    1.0133011000E+00    5.3413130381E-04    4.7519668121E-04    3.3440241757E-04   -1.3088688722E-04
    1.0371491000E+00    4.3100765479E-04    4.1580807035E-04    2.7639287731E-04   -1.0539816742E-04
    1.0615570000E+00    3.4458861040E-04    3.6010803129E-04    2.2582316941E-04   -8.3457412825E-05
    1.0865437000E+00    2.7382251129E-04    3.0823295177E-04    1.8240910141E-04   -6.4857806826E-05
    1.1121320000E+00    2.1745047394E-04    2.6082973307E-04    1.4521030692E-04   -4.9412137442E-05
    1.1383496000E+00    1.7287109028E-04    2.1837782964E-04    1.1429328220E-04   -3.6985252755E-05
    1.1652303000E+00    1.3688311322E-04    1.8113401576E-04    8.9089097770E-05   -2.7182120110E-05
    1.1928150000E+00    1.0801088025E-04    1.4901589762E-04    6.8529933175E-05   -1.9429756575E-05
    1.2211519000E+00    8.5593304803E-05    1.2179537781E-04    5.1886218214E-05   -1.3506646689E-05
    1.2502959000E+00    6.8234769977E-05    9.9068435371E-05    3.9029028755E-05   -9.2392503819E-06
    1.2803078000E+00    5.4768440654E-05    8.0291194169E-05    2.9389041477E-05   -6.2299808360E-06
    1.3112527000E+00    4.4466979873E-05    6.4838214785E-05    2.2311834022E-05   -4.1022112341E-06
    1.3431972000E+00    3.6480944286E-05    5.2172565677E-05    1.7152064400E-05   -2.7090284554E-06
    1.3762083000E+00    3.0146615584E-05    4.1962204623E-05    1.3266881101E-05   -1.8583760302E-06
    1.4103514000E+00    2.5052215860E-05    3.3862007036E-05    1.0304876692E-05   -1.3683884131E-06
    1.4456895000E+00    2.0999038964E-05    2.7406968820E-05    8.0643278912E-06   -1.0647978817E-06
    1.4822826000E+00    1.7650600526E-05    2.2256105491E-05    6.3714434634E-06   -8.5181019908E-07
    1.5201886000E+00    1.4913706786E-05    1.8203740940E-05    5.0989983227E-06   -7.0260548914E-07
    1.5594635000E+00    1.2694474015E-05    1.5033742339E-05    4.1272898471E-06   -6.1164270531E-07
    1.6001624000E+00    1.0905319828E-05    1.2531903983E-05    3.3794337507E-06   -5.6517518871E-07
    1.6423403000E+00    9.4320694892E-06    1.0526041459E-05    2.7973560056E-06   -5.4227136124E-07
    1.6860530000E+00    8.2202261118E-06    8.9027507721E-06    2.3386171292E-06   -5.2525359267E-07
    1.7313572000E+00    7.2085541315E-06    7.5763643906E-06    1.9678093237E-06   -5.1445700581E-07
    1.7783115000E+00    6.3686047564E-06    6.4905171448E-06    1.6717207818E-06   -5.0332934411E-07
    1.8269762000E+00    5.6579421785E-06    5.5914645630E-06    1.4293773542E-06   -4.9711408975E-07
    1.8774137000E+00    5.0640640586E-06    4.8520318839E-06    1.2354162689E-06   -4.8925900666E-07
    1.9296886000E+00    4.5563564240E-06    4.2355783832E-06    1.0745404056E-06   -4.8533447084E-07
    1.9838678000E+00    4.1303175345E-06    3.7283111729E-06    9.4621215279E-07   -4.7944292756E-07
    2.0400209000E+00    3.7628163903E-06    3.3029028811E-06    8.3893045120E-07   -4.7617274787E-07
    2.0982196000E+00    3.4531511821E-06    2.9519586123E-06    7.5389127980E-07   -4.7093576600E-07
    2.1585384000E+00    3.1846176648E-06    2.6550463573E-06    6.8278261835E-07   -4.6832020841E-07
    2.2210548000E+00    2.9572349210E-06    2.4066970045E-06    6.2677364743E-07   -4.6341083830E-07
    2.2858486000E+00    2.7599086994E-06    2.1935478342E-06    5.8087393946E-07   -4.6145004710E-07
    2.3530028000E+00    2.5916973135E-06    2.0156621600E-06    5.4491354097E-07   -4.5752284753E-07
    2.4226035000E+00    2.4457848443E-06    1.8622524850E-06    5.1709563256E-07   -4.5523477144E-07
    2.4947398000E+00    2.3212894891E-06    1.7381378731E-06    4.9541838158E-07   -4.5261673678E-07
    2.5695039000E+00    2.2146376103E-06    1.6274054790E-06    4.8111282036E-07   -4.5000158194E-07
    2.6469915000E+00    2.1245791668E-06    1.5418482612E-06    4.7028567467E-07   -4.4934741097E-07
    2.7273016000E+00    2.0501291070E-06    1.4587469974E-06    4.6719727660E-07   -4.4640527835E-07
    2.8105361000E+00    1.9885317678E-06    1.3938188752E-06    4.6619550670E-07   -4.4476933611E-07
    2.8967998000E+00    1.9408026188E-06    1.3249645317E-06    4.7369479534E-07   -4.3855428382E-07
    2.9861987000E+00    1.9052586609E-06    1.2760979441E-06    4.8302199353E-07   -4.3397263803E-07
    3.0788378000E+00    1.8841608971E-06    1.2201607725E-06    5.0064651192E-07   -4.2350256660E-07
    3.1748165000E+00    1.8849236812E-06    1.1875117297E-06    5.2283752129E-07   -4.2055783241E-07
    3.2742207000E+00    1.9009462367E-06    1.1352633478E-06    5.5415513642E-07   -4.0845156078E-07
    3.3771111000E+00    1.9510957202E-06    1.1088644212E-06    5.9963786951E-07   -4.0976148125E-07
    3.4835058000E+00    2.0085801887E-06    1.0429041917E-06    6.5707947531E-07   -3.9405444915E-07
    3.5933589000E+00    2.1242639047E-06    1.0042583733E-06    7.4669381124E-07   -3.9830964529E-07
    3.7065356000E+00    2.2447891603E-06    8.8901278026E-07    8.4495242580E-07   -3.7867382999E-07
    3.8227880000E+00    2.4184120822E-06    7.9883912890E-07    9.5788182874E-07   -3.8849366673E-07
    3.9417369000E+00    2.5037876602E-06    7.3861691943E-07    1.0121162334E-06   -3.8980562115E-07
         171   251.850235526004     
    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00
    2.3119000000E-03    1.2549179188E-04    8.1709921252E-08    4.6398190197E-05   -1.0425285929E-06
    4.6251000000E-03    4.9782366179E-04    5.9323514540E-07    1.6260996280E-04   -5.9097228620E-06
    6.9407000000E-03    1.1121191482E-03    2.2062154719E-06    3.1938826030E-04   -1.7773084905E-05
    9.2600000000E-03    1.9587089632E-03    5.8206455173E-06    4.9769336203E-04   -3.9993996208E-05
    1.1584300000E-02    3.0156919982E-03    1.2108050308E-05    6.8459916611E-04   -7.4778283131E-05
    1.3914700000E-02    4.2463855037E-03    2.1780812064E-05    8.7259898463E-04   -1.2352613957E-04
    1.6252500000E-02    5.6013857261E-03    3.5096663460E-05    1.0566848272E-03   -1.8584165122E-04
    1.8599000000E-02    7.0243178328E-03    5.2519721237E-05    1.2349040985E-03   -2.6071378676E-04
    2.0955400000E-02    8.4581240163E-03    7.3978444290E-05    1.4058733628E-03   -3.4573398032E-04
    2.3323000000E-02    9.8513190910E-03    9.9806991340E-05    1.5698940344E-03   -4.3865937967E-04
    2.5702900000E-02    1.1161373645E-02    1.2973222056E-04    1.7268525370E-03   -5.3646522336E-04
    2.8096600000E-02    1.2357324633E-02    1.6403283779E-04    1.8776314577E-03   -6.3695258422E-04
    3.0505200000E-02    1.3418881643E-02    2.0230436427E-04    2.0223151247E-03   -7.3748932212E-04
    3.2930100000E-02    1.4336346382E-02    2.4478668047E-04    2.1616819794E-03   -8.3659136445E-04
    3.5372500000E-02    1.5107384302E-02    2.9097382707E-04    2.2956371044E-03   -9.3239288771E-04
    3.7833700000E-02    1.5736558372E-02    3.4105957303E-04    2.4246872871E-03   -1.0242344402E-03
    4.0315100000E-02    1.6231621434E-02    3.9445585940E-04    2.5485442092E-03   -1.1109621279E-03
    4.2818000000E-02    1.6603874616E-02    4.5130454931E-04    2.6675141285E-03   -1.1925589320E-03
    4.5343700000E-02    1.6864788478E-02    5.1095873387E-04    2.7812233009E-03   -1.2683710594E-03
    4.7893500000E-02    1.7027372344E-02    5.7351255937E-04    2.8898887223E-03   -1.3387835599E-03
    5.0468800000E-02    1.7103198158E-02    6.3828622100E-04    2.9931568112E-03   -1.4034490567E-03
    5.3071000000E-02    1.7104507938E-02    7.0533916452E-04    3.0912538644E-03   -1.4629727603E-03
    5.5701500000E-02    1.7041427903E-02    7.7398413547E-04    3.1839125382E-03   -1.5171800680E-03
    5.8361600000E-02    1.6924484793E-02    8.4426020847E-04    3.2714056537E-03   -1.5667642980E-03
    6.1052800000E-02    1.6761859178E-02    9.1549567487E-04    3.3535505668E-03   -1.6116265667E-03
    6.3776600000E-02    1.6562085880E-02    9.8772199605E-04    3.4306528414E-03   -1.6524586620E-03
    6.6534200000E-02    1.6331375618E-02    1.0602969403E-03    3.5026023176E-03   -1.6891855656E-03
    6.9327400000E-02    1.6076407222E-02    1.1332500723E-03    3.5697411431E-03   -1.7224557836E-03
    7.2157400000E-02    1.5801732489E-02    1.2059789903E-03    3.6320219913E-03   -1.7521983672E-03
    7.5025900000E-02    1.5512553821E-02    1.2785225211E-03    3.6898003501E-03   -1.7790034343E-03
    7.7934300000E-02    1.5212160976E-02    1.3503274345E-03    3.7430598816E-03   -1.8028001194E-03
    8.0884300000E-02    1.4904617579E-02    1.4214498617E-03    3.7921944789E-03   -1.8241171963E-03
    8.3877300000E-02    1.4592258246E-02    1.4913900579E-03    3.8372920806E-03   -1.8428843703E-03
    8.6915000000E-02    1.4278224654E-02    1.5602237211E-03    3.8788378927E-03   -1.8595703009E-03
    8.9999000000E-02    1.3964053941E-02    1.6275043422E-03    3.9169946079E-03   -1.8740985050E-03
    9.3130900000E-02    1.3652114071E-02    1.6933274696E-03    3.9522276624E-03   -1.8868730552E-03
    9.6312400000E-02    1.3343311988E-02    1.7572994891E-03    3.9846234727E-03   -1.8978052524E-03
    9.9545200000E-02    1.3039382243E-02    1.8195354692E-03    4.0145056174E-03   -1.9072351948E-03
    1.0283100000E-01    1.2740709071E-02    1.8796909624E-03    4.0418394076E-03   -1.9150670598E-03
    1.0617150000E-01    1.2448474867E-02    1.9378962875E-03    4.0668617488E-03   -1.9215991302E-03
    1.0956870000E-01    1.2162643725E-02    1.9938495754E-03    4.0895291913E-03   -1.9267556401E-03
    1.1302410000E-01    1.1884051622E-02    2.0476945609E-03    4.1100653381E-03   -1.9308233178E-03
    1.1653980000E-01    1.1612552285E-02    2.0991711023E-03    4.1283924159E-03   -1.9337539793E-03
    1.2011750000E-01    1.1348904836E-02    2.1484415525E-03    4.1446542860E-03   -1.9358086915E-03
    1.2375920000E-01    1.1092973250E-02    2.1952887108E-03    4.1587229564E-03   -1.9369288340E-03
    1.2746680000E-01    1.0845442463E-02    2.2398948589E-03    4.1707401221E-03   -1.9373191422E-03
    1.3124230000E-01    1.0606133534E-02    2.2820802310E-03    4.1806436095E-03   -1.9368931469E-03
    1.3508770000E-01    1.0375555482E-02    2.3220349123E-03    4.1886526577E-03   -1.9358072811E-03
    1.3900510000E-01    1.0153299678E-02    2.3596098647E-03    4.1947861039E-03   -1.9339716688E-03
    1.4299640000E-01    9.9395960568E-03    2.3949979917E-03    4.1992836944E-03   -1.9315326446E-03
    1.4706390000E-01    9.7340099802E-03    2.4280656752E-03    4.2021158063E-03   -1.9284258731E-03
    1.5120980000E-01    9.5368929207E-03    2.4589912851E-03    4.2034208402E-03   -1.9247966450E-03
    1.5543610000E-01    9.3479076853E-03    2.4876462509E-03    4.2031474627E-03   -1.9205734264E-03
    1.5974530000E-01    9.1672036974E-03    2.5141939029E-03    4.2015964755E-03   -1.9158514710E-03
    1.6413950000E-01    8.9941368769E-03    2.5385083672E-03    4.1990231348E-03   -1.9105233574E-03
    1.6862120000E-01    8.8285154095E-03    2.5607444324E-03    4.1958898110E-03   -1.9046587746E-03
    1.7319260000E-01    8.6695271263E-03    2.5807931821E-03    4.1922771818E-03   -1.8981813898E-03
    1.7785630000E-01    8.5170576396E-03    2.5988065023E-03    4.1882506705E-03   -1.8912070692E-03
    1.8261470000E-01    8.3706553929E-03    2.6146890222E-03    4.1835544014E-03   -1.8837135804E-03
    1.8747030000E-01    8.2303531053E-03    2.6286139382E-03    4.1780472715E-03   -1.8758270070E-03
    1.9242580000E-01    8.0953963012E-03    2.6405509603E-03    4.1713070720E-03   -1.8675258052E-03
    1.9748380000E-01    7.9653992497E-03    2.6507299755E-03    4.1630415301E-03   -1.8589217000E-03
    2.0264700000E-01    7.8396672253E-03    2.6591699632E-03    4.1528763892E-03   -1.8499699622E-03
    2.0791800000E-01    7.7183045254E-03    2.6660789796E-03    4.1409454363E-03   -1.8407173174E-03
    2.1329980000E-01    7.6012678964E-03    2.6714303784E-03    4.1275038016E-03   -1.8310754825E-03
    2.1879520000E-01    7.4889840212E-03    2.6753715969E-03    4.1129493427E-03   -1.8210866686E-03
    2.2440720000E-01    7.3813491212E-03    2.6778408951E-03    4.0972710116E-03   -1.8107141625E-03
    2.3013860000E-01    7.2785112988E-03    2.6789415604E-03    4.0804987180E-03   -1.8000807184E-03
    2.3599260000E-01    7.1800176435E-03    2.6785952569E-03    4.0625125908E-03   -1.7891997164E-03
    2.4197230000E-01    7.0856362023E-03    2.6769255504E-03    4.0433729302E-03   -1.7781637815E-03
    2.4808080000E-01    6.9947530944E-03    2.6739226617E-03    4.0232083008E-03   -1.7669586217E-03
    2.5432150000E-01    6.9069436749E-03    2.6697403359E-03    4.0025728125E-03   -1.7556359531E-03
    2.6069760000E-01    6.8210936950E-03    2.6643711783E-03    3.9817305262E-03   -1.7440817508E-03
    2.6721260000E-01    6.7365821672E-03    2.6579011074E-03    3.9607621312E-03   -1.7322390955E-03
    2.7386980000E-01    6.6529056308E-03    2.6502439719E-03    3.9393365340E-03   -1.7199777062E-03
    2.8067290000E-01    6.5700954997E-03    2.6414360766E-03    3.9171547610E-03   -1.7073155944E-03
    2.8762550000E-01    6.4877299353E-03    2.6314132546E-03    3.8937209349E-03   -1.6942610273E-03
    2.9473130000E-01    6.4057160374E-03    2.6202548197E-03    3.8690150431E-03   -1.6808710672E-03
    3.0199400000E-01    6.3240235017E-03    2.6079078716E-03    3.8432172334E-03   -1.6670806913E-03
    3.0941760000E-01    6.2432160808E-03    2.5944110429E-03    3.8164737546E-03   -1.6529243961E-03
    3.1700600000E-01    6.1634803255E-03    2.5797274604E-03    3.7884305242E-03   -1.6383820277E-03
    3.2476320000E-01    6.0849440076E-03    2.5639550656E-03    3.7587232170E-03   -1.6234561817E-03
    3.3269330000E-01    6.0075282122E-03    2.5471447197E-03    3.7267411627E-03   -1.6081100230E-03
    3.4080060000E-01    5.9315066948E-03    2.5294409117E-03    3.6922354663E-03   -1.5924775946E-03
    3.4908940000E-01    5.8563032481E-03    2.5108359521E-03    3.6556512904E-03   -1.5765901828E-03
    3.5756420000E-01    5.7807466232E-03    2.4912969759E-03    3.6175368520E-03   -1.5603367946E-03
    3.6622930000E-01    5.7037473255E-03    2.4706795648E-03    3.5779047885E-03   -1.5435398775E-03
    3.7508950000E-01    5.6256683919E-03    2.4489376259E-03    3.5368851188E-03   -1.5261393532E-03
    3.8414950000E-01    5.5473594150E-03    2.4260202641E-03    3.4947416239E-03   -1.5081069360E-03
    3.9341410000E-01    5.4704195988E-03    2.4019241592E-03    3.4521787352E-03   -1.4896478253E-03
    4.0288810000E-01    5.3955744402E-03    2.3766230411E-03    3.4090140005E-03   -1.4708610422E-03
    4.1257680000E-01    5.3223958254E-03    2.3502353024E-03    3.3638695263E-03   -1.4517161593E-03
    4.2248510000E-01    5.2492752720E-03    2.3229589614E-03    3.3163127445E-03   -1.4320914048E-03
    4.3261850000E-01    5.1753347646E-03    2.2949273929E-03    3.2674445642E-03   -1.4118143332E-03
    4.4298230000E-01    5.1001909463E-03    2.2660134461E-03    3.2172330975E-03   -1.3906145166E-03
    4.5358190000E-01    5.0226969811E-03    2.2360976309E-03    3.1654465395E-03   -1.3683077156E-03
